loss_train,acc_train,topk_acc_train,f1_train,loss_test,acc_test,topk_acc_test,f1_test
2.6283347203768446,0.4687884353629938,0.701991669263189,0.4688524993440042,2.3003963713415367,0.5185137567498072,0.7588068912316791,0.5186471193415638
2.069056382824573,0.5383205693763427,0.7822734055986487,0.538394887603446,2.1206583986710372,0.5458344047312934,0.7823669323733607,0.5459747942386831
1.9040521052261563,0.5621730431787992,0.8044941701241412,0.5622348683622058,2.0192718569518915,0.5627089226022114,0.7950308562612497,0.5628536522633745
1.8013455817406023,0.5761819642827859,0.8202249954902507,0.5762308121228024,1.9817191955208042,0.5679480586268963,0.8002699922859347,0.5680941358024691
1.7218873732767528,0.5875137342363764,0.8302079404385116,0.5875836394647074,2.008025401298708,0.5642838776034971,0.7981807662638211,0.564429012345679
1.6594928007478071,0.598771708293019,0.8393873300644484,0.5988490006971222,1.9158179152588295,0.5791977372075083,0.810458986886089,0.57934670781893
1.6083600158157765,0.6071311435084209,0.8461109562308335,0.6071951806162074,1.9259983230872777,0.5798727179223451,0.8084340447415788,0.5800218621399177
1.5643026198780277,0.6141089555420719,0.8517235441709441,0.6141938358287241,1.9206269502164528,0.5788441758806891,0.8134481871946516,0.5789930555555556
1.5263174593886564,0.6196354482690762,0.8575247216254777,0.6197206004574305,1.8644564036172604,0.5904474157881203,0.820422987914631,0.590599279835391
1.4891582608879848,0.6264369701044622,0.8629979173157972,0.6265156236307354,1.890504963067456,0.581544098740036,0.8158909745435845,0.5816936728395061
1.4601588763806865,0.6312951999868808,0.8673272766034209,0.6313672592495408,1.8767556565288654,0.5900938544613011,0.8190408845461559,0.5902456275720165
1.4322301681211882,0.6355958608701356,0.8713122550386199,0.6356817983057642,1.8811643863779037,0.5905438416045256,0.8170480843404474,0.5906957304526749
1.409534378741176,0.6399252201577592,0.8744485806589154,0.6399908707237907,1.8843090800039561,0.5794870146567241,0.8183980457701209,0.5796360596707819
1.3861326988101224,0.6442668787615409,0.8785688515718526,0.6443532428085194,1.8751496581874267,0.5881331961943944,0.8179480586268963,0.5882844650205762
1.3626634297260491,0.6483543514980568,0.8820044605519933,0.6484067501967987,1.8736122581157297,0.5919902288506043,0.8218372332219079,0.5921424897119342
1.3443231535330122,0.6519129536397776,0.8840502468062775,0.6519723607115281,1.8458718727055339,0.5930830547698637,0.8255978400617126,0.5932355967078189
1.3232790773909913,0.6565743944636678,0.8866208038833041,0.6566476974547363,1.8855085931105133,0.5931151967086654,0.8226729236307534,0.5932677469135802
1.305810014564545,0.6588579674970072,0.8893307532101216,0.6589382161261435,1.8489853811753079,0.5982579069169452,0.8269156595525842,0.598411779835391
1.2880895356866389,0.6634333131077912,0.8915569294347234,0.6635069535554973,1.8371827583760023,0.6001221393674466,0.8292941630239136,0.6002764917695473
1.2753464081990566,0.6643885599960642,0.8943939716951738,0.6644622474416164,1.8858208922724864,0.5855939830290563,0.8214836718950888,0.5857445987654321
1.2593347828153925,0.6686072254382657,0.8961240755014022,0.6686811204408292,1.851811971921673,0.5946258678323476,0.8242800205708408,0.5947788065843621
1.2462786981375065,0.6699888486200167,0.8978377802194198,0.6700491450201086,1.8632819256342856,0.5947544355875546,0.8251799948572898,0.5949074074074074
1.232964723442083,0.6741091195329539,0.899858967841388,0.6741764519360709,1.8727396575986972,0.59227950629982,0.8267549498585754,0.592431841563786
1.2218892255094664,0.6748511782744879,0.9007445186047656,0.6749322137645585,1.872088519825673,0.5887117510928259,0.8260156852661352,0.5888631687242798
1.2059077018164674,0.6792994309516391,0.9035159645123731,0.6793875185891544,1.874226564986041,0.5966829519156596,0.8264978143481615,0.5968364197530864
1.1967028911596707,0.6811115301989209,0.9043646173272766,0.6811997069911486,1.847364556565574,0.6009899717150938,0.8284263306762664,0.6011445473251029
1.1857134869556294,0.6830179242034143,0.9055166532740779,0.6831061947896268,1.8632850313842788,0.6028220622267935,0.8297762921059398,0.602977109053498
1.1767312109869192,0.6850842093179619,0.907427147050624,0.6851794148517449,1.8727001928390912,0.5953329904859861,0.8291013113911031,0.5954861111111112
1.1641744893895645,0.6871709932927729,0.9087513734236377,0.6872663014956705,1.857573726846848,0.5996078683466187,0.8278799177166367,0.5997620884773662
1.1559297367050654,0.6891839813706357,0.9101698945538628,0.6892862218989064,1.8685051047936878,0.5995435844690151,0.8277513499614296,0.5996977880658436
